"PROBE_ID"	"Symbol"
"2073"	"ILMN_2180677"	"ARMCX1"
"2074"	"ILMN_1788192"	"ARMCX1"
"2075"	"ILMN_1785170"	"ARMCX2"
"2076"	"ILMN_2334765"	"ARMCX3"
"2077"	"ILMN_2334760"	"ARMCX3"
"2078"	"ILMN_1716026"	"ARMCX6"
"2079"	"ILMN_2414533"	"ARMCX6"
"2080"	"ILMN_2347314"	"ARNT"
"2081"	"ILMN_1759915"	"ARPC1A"
"2082"	"ILMN_2085760"	"ARPC1B"
"2083"	"ILMN_1792489"	"ARPC2"
"2084"	"ILMN_2255021"	"ARPC2"
"2085"	"ILMN_1707336"	"ARPC4"
"2086"	"ILMN_2393763"	"ARPC4"
"2087"	"ILMN_1768394"	"ARPC5"
"2088"	"ILMN_2043816"	"ARPC5L"
"2089"	"ILMN_2059505"	"ARPP19"
"2090"	"ILMN_2242937"	"ARSB"
"2091"	"ILMN_1684873"	"ARSD"
"2092"	"ILMN_3245057"	"ASAP1"
"2093"	"ILMN_1810881"	"ASB16"
"2094"	"ILMN_2126055"	"ASB5"
"2095"	"ILMN_1711269"	"ASB5"
"2096"	"ILMN_1685097"	"ASCC1"
"2097"	"ILMN_1745772"	"ASCC3"
"2098"	"ILMN_2294751"	"ASCC3"
"2099"	"ILMN_1797656"	"ASCC3"
"2100"	"ILMN_1723412"	"ASCL2"
"2101"	"ILMN_1695414"	"ASF1B"
"2102"	"ILMN_1689786"	"ASMTL"
"2103"	"ILMN_1804384"	"ASMTL"
"2104"	"ILMN_1693771"	"ASPH"
"2105"	"ILMN_2352934"	"ASPH"
"2106"	"ILMN_1708950"	"ASPHD1"
"2107"	"ILMN_1660749"	"ASPSCR1"
"2108"	"ILMN_2395451"	"ASS1"
"2109"	"ILMN_1708778"	"ASS1"
"2110"	"ILMN_1726025"	"ASXL1"
"2111"	"ILMN_1698968"	"ASXL2"
"2112"	"ILMN_2169983"	"ATAD1"
"2113"	"ILMN_1654497"	"ATAD1"
"2114"	"ILMN_2358457"	"ATF4"
"2115"	"ILMN_1672128"	"ATF4"
"2116"	"ILMN_1783394"	"ATF4"
"2117"	"ILMN_1748968"	"ATG10"
"2118"	"ILMN_2188204"	"ATG12"
"2119"	"ILMN_1673898"	"ATG12"
"2120"	"ILMN_1678808"	"ATG14"
"2121"	"ILMN_1718265"	"ATG5"
"2122"	"ILMN_1794707"	"ATHL1"
"2123"	"ILMN_1673991"	"ATIC"
"2124"	"ILMN_3181411"	"ATL1"
"2125"	"ILMN_1716384"	"ATL2"
"2126"	"ILMN_1751086"	"ATL3"
"2127"	"ILMN_1779214"	"ATM"
"2128"	"ILMN_2370825"	"ATM"
"2129"	"ILMN_2223720"	"ATMIN"
"2130"	"ILMN_1737833"	"ATN1"
"2131"	"ILMN_3307935"	"ATP10A"
"2132"	"ILMN_1656159"	"ATP10D"
"2133"	"ILMN_2124155"	"ATP11B"
"2134"	"ILMN_1658884"	"ATP11B"
"2135"	"ILMN_2389810"	"ATP11C"
"2136"	"ILMN_1804137"	"ATP11C"
"2137"	"ILMN_1689098"	"ATP1A3"
"2138"	"ILMN_1654322"	"ATP1B3"
"2139"	"ILMN_1815666"	"ATP2A2"
"2140"	"ILMN_1655884"	"ATP2A2"
"2141"	"ILMN_1813399"	"ATP2B1"
"2142"	"ILMN_1712430"	"ATP5G1"
"2143"	"ILMN_1652806"	"ATP5J"
"2144"	"ILMN_2079285"	"ATP5L"
"2145"	"ILMN_1697694"	"ATP6AP1"
"2146"	"ILMN_1677440"	"ATP6AP2"
"2147"	"ILMN_1752579"	"ATP6V0A1"
"2148"	"ILMN_1721391"	"ATP6V0B"
"2149"	"ILMN_2353642"	"ATP6V0B"
"2150"	"ILMN_1785095"	"ATP6V0E2"
"2151"	"ILMN_1659801"	"ATP6V1C1"
"2152"	"ILMN_1797310"	"ATP6V1D"
"2153"	"ILMN_1784523"	"ATP6V1G1"
"2154"	"ILMN_1654541"	"ATP6V1G2"
"2155"	"ILMN_1710523"	"ATP8B1"
"2156"	"ILMN_1782057"	"ATP8B2"
"2157"	"ILMN_2089073"	"ATP9A"
"2158"	"ILMN_1727332"	"ATPIF1"
"2159"	"ILMN_2386016"	"ATRAID"
"2160"	"ILMN_1774584"	"ATRAID"
"2161"	"ILMN_2169676"	"ATXN10"
"2162"	"ILMN_1705900"	"ATXN10"
"2163"	"ILMN_2271627"	"ATXN2L"
"2164"	"ILMN_1826531"	"ATXN7L3B"
"2165"	"ILMN_3237507"	"ATXN7L3B"
"2166"	"ILMN_2357438"	"AURKA"
"2167"	"ILMN_1680955"	"AURKA"
"2168"	"ILMN_1684217"	"AURKB"
"2169"	"ILMN_1749081"	"AUTS2"
"2170"	"ILMN_1710216"	"AVEN"
"2171"	"ILMN_1701877"	"AXL"
"2172"	"ILMN_2364521"	"AXL"
"2173"	"ILMN_1733680"	"AZI2"
"2174"	"ILMN_1656682"	"AZIN1"
"2175"	"ILMN_2327994"	"AZIN1"
"2176"	"ILMN_1739749"	"B3GALT6"
"2177"	"ILMN_1761093"	"B3GAT1"
"2178"	"ILMN_1805725"	"B4GALNT1"
"2179"	"ILMN_1766221"	"B4GALT1"
"2180"	"ILMN_1692267"	"B4GALT3"
"2181"	"ILMN_1661500"	"B4GALT4"
"2182"	"ILMN_1806999"	"B9D2"
"2183"	"ILMN_1707717"	"BAALC"
"2184"	"ILMN_2320349"	"BACE1"
"2185"	"ILMN_1797804"	"BACE1"
"2186"	"ILMN_2326712"	"BACE2"
"2187"	"ILMN_1669323"	"BACE2"
"2188"	"ILMN_1807181"	"BACH1"
"2189"	"ILMN_1727996"	"BAG4"
"2190"	"ILMN_2361695"	"BAG5"
"2191"	"ILMN_1728514"	"BAG5"
"2192"	"ILMN_1703593"	"BAIAP2L1"
"2193"	"ILMN_1691410"	"BAMBI"
"2194"	"ILMN_1749243"	"BANF1"
"2195"	"ILMN_1772312"	"BARX1"
"2196"	"ILMN_1651826"	"BASP1"
"2197"	"ILMN_1763207"	"BATF3"
"2198"	"ILMN_1658327"	"BAZ1A"
"2199"	"ILMN_1800590"	"BBS1"
"2200"	"ILMN_1775012"	"BBS7"
"2201"	"ILMN_2257833"	"BBS7"
"2202"	"ILMN_1697642"	"BCAP29"
"2203"	"ILMN_1672596"	"BCAR1"
"2204"	"ILMN_2325506"	"BCAS4"
"2205"	"ILMN_1654118"	"BCL2L1"
"2206"	"ILMN_2396982"	"BCL2L12"
"2207"	"ILMN_1752953"	"BCL2L12"
"2208"	"ILMN_1731193"	"BCL2L12"
"2209"	"ILMN_2181445"	"BCL2L13"
"2210"	"ILMN_1746561"	"BCL2L2"
"2211"	"ILMN_2371147"	"BCL7C"
"2212"	"ILMN_1690321"	"BCLAF1"
"2213"	"ILMN_1767015"	"BCORL1"
"2214"	"ILMN_1738529"	"BCS1L"
"2215"	"ILMN_1734611"	"BDKRB1"
"2216"	"ILMN_1684086"	"BDKRB2"
"2217"	"ILMN_1761910"	"BDNF"
"2218"	"ILMN_1712712"	"BDNF"
"2219"	"ILMN_1809543"	"BDNF"
"2220"	"ILMN_1744822"	"BECN1"
"2221"	"ILMN_3238319"	"BEND6"
"2222"	"ILMN_1684042"	"BET1"
"2223"	"ILMN_2060652"	"BET1L"
"2224"	"ILMN_2181892"	"BEX2"
"2225"	"ILMN_2351638"	"BEX4"
"2226"	"ILMN_1806473"	"BEX5"
"2227"	"ILMN_2206746"	"BGN"
"2228"	"ILMN_1768534"	"BHLHE40"
"2229"	"ILMN_1770505"	"BIK"
"2230"	"ILMN_2309245"	"BIN1"
"2231"	"ILMN_1708485"	"BIN3"
"2232"	"ILMN_2182704"	"BIRC2"
"2233"	"ILMN_1768194"	"BIRC2"
"2234"	"ILMN_2405684"	"BIRC3"
"2235"	"ILMN_2349459"	"BIRC5"
"2236"	"ILMN_1801605"	"BIRC6"
"2237"	"ILMN_1675612"	"BLCAP"
"2238"	"ILMN_2157510"	"BLOC1S1"
"2239"	"ILMN_1776352"	"BLOC1S5"
"2240"	"ILMN_1733666"	"BLOC1S6"
"2241"	"ILMN_2105033"	"BLOC1S6"
"2242"	"ILMN_1797793"	"BLVRB"
"2243"	"ILMN_2106658"	"BLZF1"
"2244"	"ILMN_2106656"	"BLZF1"
"2245"	"ILMN_1700915"	"BMI1"
"2246"	"ILMN_1800412"	"BMP1"
"2247"	"ILMN_1758542"	"BMP1"
"2248"	"ILMN_1722718"	"BMP2"
"2249"	"ILMN_1740900"	"BMP4"
"2250"	"ILMN_1747650"	"BMP6"
"2251"	"ILMN_1706957"	"BMPR1A"
"2252"	"ILMN_2070896"	"BMPR2"
"2253"	"ILMN_1789095"	"BMPR2"
"2254"	"ILMN_3238183"	"BMS1P5"
"2255"	"ILMN_1770803"	"BNIP2"
"2256"	"ILMN_1724658"	"BNIP3"
"2257"	"ILMN_1730032"	"BOK"
"2258"	"ILMN_1715583"	"BOP1"
"2259"	"ILMN_2352921"	"BPGM"
"2260"	"ILMN_1697546"	"BRCC3"
"2261"	"ILMN_1758918"	"BRD2"
"2262"	"ILMN_1785635"	"BRD3"
"2263"	"ILMN_1651405"	"BRD9"
"2264"	"ILMN_1778684"	"BRE"
"2265"	"ILMN_2363489"	"BRE"
"2266"	"ILMN_1781580"	"BRI3"
"2267"	"ILMN_1764500"	"BRK1"
"2268"	"ILMN_1775943"	"BRMS1L"
"2269"	"ILMN_1658800"	"BRPF3"
"2270"	"ILMN_2185845"	"BRSK1"
"2271"	"ILMN_1770161"	"BST1"
"2272"	"ILMN_1676842"	"BTAF1"
"2273"	"ILMN_2411264"	"BTBD1"
"2274"	"ILMN_1705066"	"BTBD11"
"2275"	"ILMN_1687743"	"BTBD7"
"2276"	"ILMN_1659762"	"BTF3"
"2277"	"ILMN_2319414"	"BTF3"
"2278"	"ILMN_1802708"	"BTN3A1"
"2279"	"ILMN_1676528"	"BTN3A2"
"2280"	"ILMN_2373831"	"BTN3A3"
"2281"	"ILMN_3187470"	"BTNL10"
"2282"	"ILMN_1778764"	"BUB3"
"2283"	"ILMN_1693145"	"BUB3"
"2284"	"ILMN_1704760"	"BZW1"
"2285"	"ILMN_1676548"	"BZW2"
"2286"	"ILMN_1772706"	"C10orf32"
"2287"	"ILMN_2151056"	"C10orf32"
"2288"	"ILMN_2128967"	"C11orf1"
"2289"	"ILMN_1808163"	"C11orf24"
"2290"	"ILMN_1728965"	"C11orf57"
"2291"	"ILMN_3249949"	"C11orf58"
"2292"	"ILMN_1802649"	"C11orf58"
"2293"	"ILMN_1781419"	"C11orf73"
"2294"	"ILMN_1656463"	"C11orf73"
"2295"	"ILMN_1790637"	"C11orf80"
"2296"	"ILMN_1777765"	"C12orf10"
"2297"	"ILMN_1792671"	"C12orf29"
"2298"	"ILMN_1751898"	"C12orf4"
"2299"	"ILMN_1809597"	"C12orf40"
"2300"	"ILMN_1812191"	"C12orf57"
"2301"	"ILMN_1716382"	"C12orf75"
"2302"	"ILMN_1685781"	"C14orf142"
"2303"	"ILMN_1721106"	"C14orf159"
"2304"	"ILMN_1807031"	"C14orf28"
"2305"	"ILMN_2189406"	"C15orf38"
"2306"	"ILMN_1812249"	"C15orf54"
"2307"	"ILMN_1774990"	"C16orf13"
"2308"	"ILMN_2369826"	"C16orf13"
"2309"	"ILMN_1687821"	"C16orf45"
"2310"	"ILMN_1729450"	"C16orf62"
"2311"	"ILMN_1773407"	"C16orf72"
"2312"	"ILMN_1690911"	"C16orf87"
"2313"	"ILMN_1763688"	"C17orf49"
"2314"	"ILMN_1719224"	"C17orf76-AS1"
"2315"	"ILMN_2221076"	"C17orf85"
"2316"	"ILMN_2196588"	"C18orf32"
"2317"	"ILMN_3268564"	"C19orf60"
"2318"	"ILMN_3188110"	"C19orf60"
"2319"	"ILMN_1765684"	"C19orf70"
"2320"	"ILMN_2401730"	"C1GALT1C1"
"2321"	"ILMN_1751234"	"C1GALT1C1"
"2322"	"ILMN_2077886"	"C1orf109"
"2323"	"ILMN_1674817"	"C1orf115"
"2324"	"ILMN_2082130"	"C1orf123"
"2325"	"ILMN_1790202"	"C1orf35"
"2326"	"ILMN_1729509"	"C1orf43"
"2327"	"ILMN_1702231"	"C1orf54"
"2328"	"ILMN_1749915"	"C1orf63"
"2329"	"ILMN_1760556"	"C1orf63"
"2330"	"ILMN_1786470"	"C1orf74"
"2331"	"ILMN_1726989"	"C1orf86"
"2332"	"ILMN_1716957"	"C1QL1"
"2333"	"ILMN_1808117"	"C1QL4"
"2334"	"ILMN_2195462"	"C1QTNF4"
"2335"	"ILMN_1744487"	"C1QTNF5"
"2336"	"ILMN_1729288"	"C1QTNF6"
"2337"	"ILMN_1677198"	"C1R"
"2338"	"ILMN_1764109"	"C1R"
"2339"	"ILMN_1733288"	"C1RL"
"2340"	"ILMN_1781626"	"C1S"
"2341"	"ILMN_1677603"	"C1S"
"2342"	"ILMN_1793002"	"C20orf196"
"2343"	"ILMN_1758806"	"C21orf2"
"2344"	"ILMN_1682812"	"C21orf33"
"2345"	"ILMN_1737588"	"C21orf33"
"2346"	"ILMN_2386205"	"C21orf33"
"2347"	"ILMN_1759595"	"C22orf29"
"2348"	"ILMN_1652512"	"C2CD2"
"2349"	"ILMN_1661594"	"C2orf42"
"2350"	"ILMN_1701131"	"C2orf49"
"2351"	"ILMN_3236377"	"C2orf69"
"2352"	"ILMN_1787526"	"C2orf88"
"2353"	"ILMN_2051684"	"C4orf3"
"2354"	"ILMN_3246552"	"C4orf40"
"2355"	"ILMN_1695917"	"C5orf15"
"2356"	"ILMN_1743939"	"C5orf24"
"2357"	"ILMN_1694798"	"C5orf28"
"2358"	"ILMN_2150465"	"C5orf28"
"2359"	"ILMN_2232494"	"C5orf42"
"2360"	"ILMN_1718866"	"C5orf46"
"2361"	"ILMN_1727553"	"C5orf54"
"2362"	"ILMN_1743187"	"C6orf120"
"2363"	"ILMN_2228196"	"C6orf170"
"2364"	"ILMN_2391765"	"C6orf48"
"2365"	"ILMN_1766446"	"C6orf48"
"2366"	"ILMN_1653797"	"C6orf62"
"2367"	"ILMN_1657064"	"C6orf70"
"2368"	"ILMN_1665117"	"C6orf89"
"2369"	"ILMN_1763011"	"C7orf10"
"2370"	"ILMN_1672605"	"C7orf41"
"2371"	"ILMN_2078547"	"C7orf55"
"2372"	"ILMN_2091084"	"C8orf37"
"2373"	"ILMN_1677385"	"C8orf40"
"2374"	"ILMN_1769409"	"C9orf123"
"2375"	"ILMN_1761138"	"C9orf142"
"2376"	"ILMN_1700028"	"C9orf156"
"2377"	"ILMN_1711799"	"C9orf40"
"2378"	"ILMN_1777318"	"C9orf64"
"2379"	"ILMN_3244065"	"C9orf69"
"2380"	"ILMN_1741881"	"C9orf72"
"2381"	"ILMN_1697166"	"C9orf78"
"2382"	"ILMN_1720998"	"CA12"
"2383"	"ILMN_2382942"	"CA12"
"2384"	"ILMN_1662795"	"CA2"
"2385"	"ILMN_2199439"	"CA2"
"2386"	"ILMN_1672807"	"CA5B"
"2387"	"ILMN_1696615"	"CA8"
"2388"	"ILMN_1755222"	"CAAP1"
"2389"	"ILMN_1765858"	"CAB39"
"2390"	"ILMN_1814044"	"CABIN1"
"2391"	"ILMN_1666775"	"CACNA1C"
"2392"	"ILMN_1680132"	"CADM1"
"2393"	"ILMN_1812096"	"CADM4"
"2394"	"ILMN_2383807"	"CALB2"
"2395"	"ILMN_2109371"	"CALCB"
"2396"	"ILMN_1774427"	"CALCOCO1"
"2397"	"ILMN_1730487"	"CALD1"
"2398"	"ILMN_1778242"	"CALM1"
"2399"	"ILMN_1736256"	"CALR"
"2400"	"ILMN_1727194"	"CALU"
"2401"	"ILMN_1683415"	"CAMK2D"
"2402"	"ILMN_2319544"	"CAMK2D"
"2403"	"ILMN_2359601"	"CAMK2G"
"2404"	"ILMN_1743021"	"CAMKK2"
"2405"	"ILMN_2367638"	"CAMKK2"
"2406"	"ILMN_1714599"	"CAMLG"
"2407"	"ILMN_1792660"	"CAMSAP2"
"2408"	"ILMN_1661940"	"CAMTA1"
"2409"	"ILMN_1744647"	"CAND1"
"2410"	"ILMN_2401057"	"CANX"
"2411"	"ILMN_1762825"	"CANX"
"2412"	"ILMN_1797604"	"CAP1"
"2413"	"ILMN_2332691"	"CAPN3"
"2414"	"ILMN_1737089"	"CAPN5"
"2415"	"ILMN_1685022"	"CAPN7"
"2416"	"ILMN_1655418"	"CAPNS1"
"2417"	"ILMN_2393254"	"CAPNS1"
"2418"	"ILMN_1754145"	"CAPRIN1"
"2419"	"ILMN_1681118"	"CAPRIN2"
"2420"	"ILMN_2345739"	"CAPRIN2"
"2421"	"ILMN_3307742"	"CAPS2"
"2422"	"ILMN_1803742"	"CAPZA1"
"2423"	"ILMN_1768870"	"CAPZA2"
"2424"	"ILMN_1798980"	"CAPZB"
"2425"	"ILMN_2053921"	"CAPZB"
"2426"	"ILMN_2367469"	"CARS"
"2427"	"ILMN_1765222"	"CARS2"
"2428"	"ILMN_1665004"	"CASC3"
"2429"	"ILMN_2325574"	"CASC4"
"2430"	"ILMN_2388155"	"CASP3"
"2431"	"ILMN_1678454"	"CASP4"
"2432"	"ILMN_1783627"	"CAST"
"2433"	"ILMN_2322806"	"CAST"
"2434"	"ILMN_1672947"	"CAST"
"2435"	"ILMN_1717234"	"CAST"
"2436"	"ILMN_1655191"	"CASZ1"
"2437"	"ILMN_1651705"	"CAT"
"2438"	"ILMN_2360730"	"CAV2"
"2439"	"ILMN_1735220"	"CAV2"
"2440"	"ILMN_1766408"	"CBFB"
"2441"	"ILMN_2053829"	"CBLN3"
"2442"	"ILMN_1652237"	"CBR3"
"2443"	"ILMN_1804735"	"CBS"
"2444"	"ILMN_1770678"	"CBX2"
"2445"	"ILMN_1774086"	"CBX3"
"2446"	"ILMN_1790625"	"CBX3"
"2447"	"ILMN_1691930"	"CBX6"
"2448"	"ILMN_1657361"	"CBX7"
"2449"	"ILMN_2149935"	"CC2D1B"
"2450"	"ILMN_2406586"	"CC2D2A"
"2451"	"ILMN_1679127"	"CCAR1"
"2452"	"ILMN_1778371"	"CCBL2"
"2453"	"ILMN_1684789"	"CCDC101"
"2454"	"ILMN_1796762"	"CCDC102A"
"2455"	"ILMN_1716368"	"CCDC111"
"2456"	"ILMN_1730347"	"CCDC115"
"2457"	"ILMN_1725071"	"CCDC12"
"2458"	"ILMN_3244319"	"CCDC125"
"2459"	"ILMN_1792276"	"CCDC149"
"2460"	"ILMN_1651987"	"CCDC167"
"2461"	"ILMN_1750144"	"CCDC174"
"2462"	"ILMN_1806456"	"CCDC176"
"2463"	"ILMN_2147345"	"CCDC176"
"2464"	"ILMN_1718771"	"CCDC24"
"2465"	"ILMN_1793146"	"CCDC25"
"2466"	"ILMN_1789266"	"CCDC25"
"2467"	"ILMN_2099586"	"CCDC28B"
"2468"	"ILMN_1778478"	"CCDC28B"
"2469"	"ILMN_2288784"	"CCDC34"
"2470"	"ILMN_1657547"	"CCDC34"
"2471"	"ILMN_1799113"	"CCDC41"
"2472"	"ILMN_1872404"	"CCDC50"
"2473"	"ILMN_1715569"	"CCDC53"
"2474"	"ILMN_1745904"	"CCDC6"
"2475"	"ILMN_1696029"	"CCDC71L"
"2476"	"ILMN_2101375"	"CCDC77"
"2477"	"ILMN_1760314"	"CCDC8"
"2478"	"ILMN_1794534"	"CCDC81"
"2479"	"ILMN_1657332"	"CCDC85B"
"2480"	"ILMN_1811050"	"CCDC88A"
"2481"	"ILMN_2232166"	"CCDC90B"
"2482"	"ILMN_1692948"	"CCDC90B"
"2483"	"ILMN_1676523"	"CCDC91"
"2484"	"ILMN_1731107"	"CCDC92"
"2485"	"ILMN_1703430"	"CCDC94"
"2486"	"ILMN_1801600"	"CCDC97"
"2487"	"ILMN_1660963"	"CCIN"
"2488"	"ILMN_1712943"	"CCK"
"2489"	"ILMN_1784352"	"CCM2"
"2490"	"ILMN_2157099"	"CCNA1"
"2491"	"ILMN_1786125"	"CCNA2"
"2492"	"ILMN_1801939"	"CCNB2"
"2493"	"ILMN_1688480"	"CCND1"
"2494"	"ILMN_2067656"	"CCND2"
"2495"	"ILMN_1667081"	"CCND2"
"2496"	"ILMN_1702247"	"CCNDBP1"
"2497"	"ILMN_1694491"	"CCNG1"
"2498"	"ILMN_1691942"	"CCNI"
"2499"	"ILMN_1689123"	"CCNK"
"2500"	"ILMN_2094776"	"CCNL1"
"2501"	"ILMN_1676631"	"CCNO"
"2502"	"ILMN_1722522"	"CCNT2"
"2503"	"ILMN_1794190"	"CCPG1"
"2504"	"ILMN_1706246"	"CCT5"
"2505"	"ILMN_1699610"	"CCT6B"
"2506"	"ILMN_1680364"	"CD109"
"2507"	"ILMN_2326713"	"CD151"
"2508"	"ILMN_1794740"	"CD151"
"2509"	"ILMN_1661589"	"CD151"
"2510"	"ILMN_1783852"	"CD164"
"2511"	"ILMN_1654210"	"CD1C"
"2512"	"ILMN_2060413"	"CD24"
"2513"	"ILMN_1805519"	"CD24"
"2514"	"ILMN_2365307"	"CD276"
"2515"	"ILMN_3237319"	"CD27-AS1"
"2516"	"ILMN_1796244"	"CD2BP2"
"2517"	"ILMN_1716797"	"CD302"
"2518"	"ILMN_1778625"	"CD44"
"2519"	"ILMN_1800540"	"CD55"
"2520"	"ILMN_2333687"	"CD59"
"2521"	"ILMN_1701497"	"CD5L"
"2522"	"ILMN_1753468"	"CD63"
"2523"	"ILMN_1714861"	"CD68"
"2524"	"ILMN_2359907"	"CD68"
"2525"	"ILMN_1689953"	"CD81"
"2526"	"ILMN_2328666"	"CD83"
"2527"	"ILMN_1780582"	"CD83"
"2528"	"ILMN_1673363"	"CD97"
"2529"	"ILMN_2413508"	"CD97"
"2530"	"ILMN_2056032"	"CD99"
"2531"	"ILMN_2388142"	"CD99L2"
"2532"	"ILMN_1700681"	"CD99L2"
"2533"	"ILMN_1714592"	"CDA"
"2534"	"ILMN_2401906"	"CDAN1"
"2535"	"ILMN_1727389"	"CDC16"
"2536"	"ILMN_1711005"	"CDC25A"
"2537"	"ILMN_1737651"	"CDC40"
"2538"	"ILMN_1738424"	"CDC42"
"2539"	"ILMN_1781472"	"CDC42BPA"
"2540"	"ILMN_1689989"	"CDC42BPB"
"2541"	"ILMN_1745223"	"CDC42EP4"
"2542"	"ILMN_2349138"	"CDC42SE1"
"2543"	"ILMN_2313926"	"CDC42SE2"
"2544"	"ILMN_1737728"	"CDCA3"
"2545"	"ILMN_1766925"	"CDH13"
"2546"	"ILMN_1747911"	"CDK1"
"2547"	"ILMN_1710428"	"CDK1"
"2548"	"ILMN_1741459"	"CDK10"
"2549"	"ILMN_3306950"	"CDK10"
"2550"	"ILMN_2356068"	"CDK13"
"2551"	"ILMN_1778557"	"CDK13"
"2552"	"ILMN_2171295"	"CDK14"
"2553"	"ILMN_1784110"	"CDK18"
"2554"	"ILMN_1676891"	"CDK19"
"2555"	"ILMN_3245559"	"CDK2AP1"
"2556"	"ILMN_1812557"	"CDK5RAP3"
"2557"	"ILMN_1718565"	"CDKN1C"
"2558"	"ILMN_2130078"	"CDKN2AIPNL"
"2559"	"ILMN_1748883"	"CDKN2D"
"2560"	"ILMN_1666305"	"CDKN3"
"2561"	"ILMN_2128770"	"CDR2L"
"2562"	"ILMN_1801476"	"CDS1"
"2563"	"ILMN_1810977"	"CDV3"
"2564"	"ILMN_1673788"	"CDV3"
"2565"	"ILMN_1715715"	"CEBPA"
"2566"	"ILMN_1751851"	"CECR1"
"2567"	"ILMN_1654690"	"CECR5"
"2568"	"ILMN_1664028"	"CENPB"
"2569"	"ILMN_1693221"	"CENPH"
"2570"	"ILMN_2368718"	"CENPM"
"2571"	"ILMN_1668814"	"CENPM"
"2572"	"ILMN_2368721"	"CENPM"
"2573"	"ILMN_1748241"	"CENPP"
"2574"	"ILMN_3246608"	"CENPV"
"2575"	"ILMN_1763907"	"CENPW"
"2576"	"ILMN_1693766"	"CEP135"
"2577"	"ILMN_1740385"	"CEP164"
"2578"	"ILMN_1664960"	"CEP170B"
"2579"	"ILMN_1746832"	"CEP290"
"2580"	"ILMN_1791568"	"CEP57"
"2581"	"ILMN_1686135"	"CEP95"
"2582"	"ILMN_1676588"	"CEPT1"
"2583"	"ILMN_2356838"	"CEPT1"
"2584"	"ILMN_1750563"	"CERCAM"
"2585"	"ILMN_2208495"	"CERS5"
"2586"	"ILMN_1767662"	"CERS6"
"2587"	"ILMN_1777190"	"CFD"
"2588"	"ILMN_1657803"	"CFH"
"2589"	"ILMN_2412192"	"CFH"
"2590"	"ILMN_1727815"	"CFI"
"2591"	"ILMN_1705617"	"CFL1"
"2592"	"ILMN_1789830"	"CFLAR"
"2593"	"ILMN_1752631"	"CGGBP1"
"2594"	"ILMN_1746801"	"CGN"
"2595"	"ILMN_1681008"	"CGRRF1"
"2596"	"ILMN_1729976"	"CHAMP1"
"2597"	"ILMN_1740170"	"CHCHD10"
"2598"	"ILMN_1813938"	"CHCHD4"
"2599"	"ILMN_1797530"	"CHCHD5"
"2600"	"ILMN_1786016"	"CHD1L"
"2601"	"ILMN_2370414"	"CHD3"
"2602"	"ILMN_1685551"	"CHD4"
"2603"	"ILMN_1677376"	"CHD7"
"2604"	"ILMN_1653828"	"CHFR"
"2605"	"ILMN_3307868"	"CHI3L1"
"2606"	"ILMN_1679428"	"CHIC2"
"2607"	"ILMN_1771238"	"CHM"
"2608"	"ILMN_1671893"	"CHMP2A"
"2609"	"ILMN_1656621"	"CHMP2A"
"2610"	"ILMN_1762932"	"CHMP2A"
"2611"	"ILMN_1683827"	"CHMP3"
"2612"	"ILMN_2406043"	"CHMP3"
"2613"	"ILMN_1715607"	"CHMP4A"
"2614"	"ILMN_1771233"	"CHMP4B"
"2615"	"ILMN_1711542"	"CHMP4C"
"2616"	"ILMN_3251545"	"CHMP5"
"2617"	"ILMN_1795933"	"CHMP7"
"2618"	"ILMN_1731353"	"CHPF"
"2619"	"ILMN_1772991"	"CHPF2"
"2620"	"ILMN_1722390"	"CHRAC1"
"2621"	"ILMN_1798700"	"CHRNA1"
"2622"	"ILMN_1770044"	"CHRNA5"
"2623"	"ILMN_1741131"	"CHRNB1"
"2624"	"ILMN_1735058"	"CHST12"
"2625"	"ILMN_1743340"	"CHST14"
"2626"	"ILMN_1723481"	"CHST3"
"2627"	"ILMN_1791576"	"CHSY1"
"2628"	"ILMN_1740407"	"CHSY3"
"2629"	"ILMN_1798177"	"CHURC1"
"2630"	"ILMN_1684205"	"CIB1"
"2631"	"ILMN_1714489"	"CIB2"
"2632"	"ILMN_1796235"	"CIRH1A"
"2633"	"ILMN_1787691"	"CITED4"
"2634"	"ILMN_1790891"	"CKAP4"
"2635"	"ILMN_1671478"	"CKB"
"2636"	"ILMN_2414027"	"CKLF"
"2637"	"ILMN_1719256"	"CKS1B"
"2638"	"ILMN_2041046"	"CKS1B"
"2639"	"ILMN_2072296"	"CKS2"
"2640"	"ILMN_1756326"	"CKS2"
"2641"	"ILMN_1700507"	"CLASP1"
"2642"	"ILMN_2146566"	"CLASRP"
"2643"	"ILMN_1671933"	"CLCC1"
"2644"	"ILMN_1661197"	"CLCF1"
"2645"	"ILMN_1763036"	"CLCN6"
"2646"	"ILMN_1741594"	"CLCN6"
"2647"	"ILMN_1787657"	"CLDN12"
"2648"	"ILMN_2143685"	"CLDN7"
"2649"	"ILMN_1807359"	"CLEC11A"
"2650"	"ILMN_1691339"	"CLEC1A"
"2651"	"ILMN_1678775"	"CLEC2D"
"2652"	"ILMN_1682176"	"CLEC3B"
"2653"	"ILMN_1805148"	"CLHC1"
"2654"	"ILMN_1756982"	"CLIC1"
"2655"	"ILMN_2063584"	"CLIC4"
"2656"	"ILMN_2063586"	"CLIC4"
"2657"	"ILMN_1671250"	"CLIC4"
"2658"	"ILMN_1699665"	"CLIC6"
