"PROBE_ID"	"SYMBOL"	"alt_Symbol"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"184"	"ILMN_2072541"	"RAB11FIP2"	"RAB11FIP2"	735.5992	0	1	NA	28.93619	18	481.3347	0	1	NA	34.40382	19	549.7513	0	1	NA	29.67249	22	292.8199	0	1	NA	16.49111	18	493.807	0	1	NA	38.57797	17	744.6039	0	1	NA	30.81599	19	518.695	0	1	NA	17.3081	29	587.987	0	1	NA	21.64981	25	252.5632	0	1	NA	11.16574	27	382.3285	0	1	NA	16.98865	24	910.5066	0	1	NA	28.77291	43	540.0089	0	1	NA	27.00815	20	642.6766	0	1	NA	29.84664	27	325.143	0	1	NA	20.1158	28	429.7994	0	1	NA	15.32116	34
"185"	"ILMN_1741175"	"RAB11FIP2"	"RAB11FIP2"	440.8002	0	1	NA	23.26426	22	321.9914	0	1	NA	15.11282	24	396.8072	0	1	NA	21.65258	28	220.5217	0	1	NA	9.741449	15	307.7556	0	1	NA	16.1438	25	379.8469	0	1	NA	18.46594	24	339.7281	0	1	NA	17.47159	20	359.3951	0	1	NA	17.53873	31	169.3034	0	1	NA	8.438608	21	240.4103	0	1	NA	12.71646	27	497.7103	0	1	NA	26.28904	16	341.5438	0	1	NA	21.80831	28	429.7583	0	1	NA	22.63537	23	195.3725	0	1	NA	10.15533	25	285.0649	0	1	NA	20.05204	17
"186"	"ILMN_1740604"	"RAB11FIP5"	"RAB11FIP5"	530.5848	0	1	NA	18.5424	24	344.4628	0	1	NA	16.43781	26	357.528	0	1	NA	19.48466	24	313.8051	0	1	NA	14.86293	26	398.8022	0	1	NA	27.29344	22	450.4962	0	1	NA	16.74541	33	343.1838	0	1	NA	14.61338	31	374.9225	0	1	NA	22.87794	25	328.0526	0	1	NA	15.65185	21	319.812	0	1	NA	16.40596	32	534.1329	0	1	NA	21.13429	21	373.4262	0	1	NA	15.63531	17	395.6499	0	1	NA	24.17469	17	294.6765	0	1	NA	19.82	19	266.4886	0	1	NA	10.72539	23
"187"	"ILMN_1731699"	"RAB15"	"RAB15"	148.1677	0	1	NA	7.739103	28	190.9745	0	1	NA	8.260753	41	262.9222	0	1	NA	13.83993	30	219.3968	0	1	NA	11.95736	25	250.6301	0	1	NA	12.74272	27	115.34	0.001298701	1	NA	6.308241	34	199.7108	0	1	NA	14.18656	25	237.9671	0	1	NA	10.67565	25	195.346	0	1	NA	8.543712	25	227.8381	0	1	NA	14.88449	25	142.2774	0	1	NA	9.733439	14	196.1973	0	1	NA	8.012943	22	201.3728	0	1	NA	9.797711	19	176.4603	0	1	NA	10.09549	27	211.2726	0	1	NA	16.23379	17
"188"	"ILMN_1691143"	"RAB18"	"RAB18"	256.3833	0	1	NA	17.41271	22	224.7507	0	1	NA	14.05006	21	201.049	0	1	NA	16.37406	13	138.4589	0.001298701	1	NA	5.970592	16	196.617	0	1	NA	11.60931	24	219.6808	0	1	NA	11.02758	18	190.5553	0	1	NA	14.13039	13	195.5847	0	1	NA	8.838998	19	98.23695	0.005194805	1	NA	5.968614	19	137.0931	0	1	NA	11.8933	17	315.8042	0	1	NA	20.65948	24	228.4233	0	1	NA	16.07736	20	189.5048	0	1	NA	19.59724	9	133.385	0	1	NA	10.4522	23	197.2503	0	1	NA	12.91192	16
"189"	"ILMN_2118864"	"RAB1A"	"RAB1A"	483.0538	0	1	NA	41.51442	10	401.5782	0	1	NA	21.83799	23	336.6113	0	1	NA	24.6337	18	187.2203	0	1	NA	11.98931	24	228.5116	0	1	NA	13.4785	21	348.0578	0	1	NA	19.50093	21	290.381	0	1	NA	22.36874	15	331.7056	0	1	NA	18.61118	22	158.715	0	1	NA	10.21127	24	212.5239	0	1	NA	14.43432	19	563.4745	0	1	NA	35.60614	20	361.6874	0	1	NA	22.8789	20	423.9526	0	1	NA	45.80051	14	128.2819	0	1	NA	11.87635	11	258.3976	0	1	NA	18.30207	24
"190"	"ILMN_1746856"	"RAB21"	"RAB21"	534.3703	0	1	NA	34.49698	22	604.0035	0	1	NA	41.03489	20	622.3931	0	1	NA	34.7467	14	257.7392	0	1	NA	14.37515	25	325.6473	0	1	NA	18.5375	20	403.1477	0	1	NA	17.54957	18	426.9759	0	1	NA	19.8273	26	488.3897	0	1	NA	17.73519	16	235.7295	0	1	NA	19.02265	20	283.5779	0	1	NA	15.90662	19	525.2647	0	1	NA	35.41697	17	493.5794	0	1	NA	47.87287	15	597.1447	0	1	NA	37.07934	24	227.2141	0	1	NA	14.49859	21	330.2734	0	1	NA	14.53983	25
"191"	"ILMN_1786976"	"RAB22A"	"RAB22A"	467.468	0	1	NA	20.55249	23	402.196	0	1	NA	21.0838	23	417.7796	0	1	NA	23.33715	23	236.2311	0	1	NA	10.59198	30	349.5234	0	1	NA	17.41972	26	470.7605	0	1	NA	13.81258	22	375.989	0	1	NA	9.069675	26	497.2098	0	1	NA	21.3492	23	235.4524	0	1	NA	12.20281	29	327.9002	0	1	NA	17.89042	26	527.8381	0	1	NA	17.94446	26	421.571	0	1	NA	20.95059	30	496.6133	0	1	NA	24.74877	19	258.3316	0	1	NA	16.14962	23	342.7107	0	1	NA	17.2741	20
"192"	"ILMN_1667417"	"RAB23"	"RAB23"	909.7084	0	1	NA	63.17558	19	581.6085	0	1	NA	31.88481	31	491.5481	0	1	NA	27.44972	29	360.289	0	1	NA	18.27005	26	508.9715	0	1	NA	29.18304	20	764.468	0	1	NA	38.70641	12	589.9568	0	1	NA	25.23485	24	508.594	0	1	NA	24.26218	23	259.8341	0	1	NA	12.99349	19	374.3482	0	1	NA	19.77818	19	984.5669	0	1	NA	50.61805	20	591.4648	0	1	NA	26.48942	23	532.3864	0	1	NA	35.57922	21	316.2063	0	1	NA	19.53794	24	440.7167	0	1	NA	21.15708	26
"193"	"ILMN_1729713"	"RAB23"	"RAB23"	133.9359	0.001298701	1	NA	11.241	25	92.60948	0.3493507	1	NA	6.008048	19	84.7701	0.5025974	1	NA	9.401804	13	78.91425	0.4857143	1	NA	6.110822	23	69.6375	0.7155844	1	NA	4.816248	21	92.68291	0.05064935	1	NA	4.949004	31	74.9515	0.3402597	1	NA	6.420001	20	70.42521	0.5012987	1	NA	5.629942	20	73.56116	0.1909091	1	NA	7.156734	20	67.79194	0.4896104	1	NA	4.514746	17	86.09869	0.04415584	1	NA	4.732463	26	77.51471	0.1298701	1	NA	5.543875	27	65.9311	0.4272727	1	NA	5.172158	26	57.64506	0.6857143	1	NA	4.168034	21	55.26815	0.8688312	1	NA	5.255158	18
"194"	"ILMN_2346997"	"RAB23"	"RAB23"	3314.482	0	1	NA	107.2687	18	2225.585	0	1	NA	136.3649	24	1518.388	0	1	NA	55.38359	29	1145.498	0	1	NA	52.22925	27	1643.718	0	1	NA	82.83628	23	3084.693	0	1	NA	103.3409	18	2063.554	0	1	NA	74.45258	25	1680.417	0	1	NA	86.04987	22	974.268	0	1	NA	32.90247	33	1268.018	0	1	NA	44.92106	29	4514	0	1	NA	224.3176	19	2428.874	0	1	NA	170.8623	18	1952.843	0	1	NA	79.25776	19	1213.121	0	1	NA	62.6747	22	1596.595	0	1	NA	57.29601	26
"195"	"ILMN_1677843"	"RAB24"	"RAB24"	866.4032	0	1	NA	34.95514	28	940.5856	0	1	NA	58.6819	18	1093.903	0	1	NA	42.17598	21	454.7513	0	1	NA	19.24224	21	515.3844	0	1	NA	23.54507	21	717.9248	0	1	NA	29.23548	24	884.9212	0	1	NA	39.77008	22	980.5597	0	1	NA	33.0151	28	378.9502	0	1	NA	22.05168	22	395.2696	0	1	NA	12.57187	40	965.3593	0	1	NA	52.41633	20	869.7454	0	1	NA	47.55618	17	1163.272	0	1	NA	60.8717	26	418.4911	0	1	NA	17.94224	27	452.7065	0	1	NA	25.0428	28
"197"	"ILMN_1810486"	"RAB34"	"RAB34"	1624.717	0	1	NA	75.14042	24	991.7119	0	1	NA	47.65495	23	953.968	0	1	NA	33.82418	24	683.7585	0	1	NA	41.91758	19	873.5938	0	1	NA	43.92747	31	1223.235	0	1	NA	82.5757	14	975.9458	0	1	NA	62.48941	20	1046.93	0	1	NA	48.86436	25	670.3381	0	1	NA	18.68374	9	640.0385	0	1	NA	39.299	25	1578.19	0	1	NA	109.4909	20	947.962	0	1	NA	56.06893	26	935.3107	0	1	NA	51.30734	29	606.1893	0	1	NA	44.62468	19	739.6324	0	1	NA	29.07706	16
"198"	"ILMN_2134974"	"RAB38"	"RAB38"	135.2864	0.001298701	1	NA	6.496771	32	147.6823	0	1	NA	9.7861	20	164.5449	0	1	NA	10.6522	19	280.9213	0	1	NA	12.48916	18	278.3821	0	1	NA	14.19836	21	117.5977	0.001298701	1	NA	6.640194	26	132.4457	0	1	NA	8.82155	32	128.4508	0.001298701	1	NA	6.573283	21	237.2095	0	1	NA	14.45869	21	220.4528	0	1	NA	14.22662	18	112.5509	0.002597403	1	NA	5.925076	25	103.1635	0	1	NA	4.23868	32	128.2649	0.001298701	1	NA	10.12819	18	211.2138	0	1	NA	15.16131	21	242.8564	0	1	NA	17.12348	21
"199"	"ILMN_1722845"	"RAB3B"	"RAB3B"	468.7178	0	1	NA	20.22292	31	282.4677	0	1	NA	12.60571	22	311.8333	0	1	NA	25.7748	15	189.7135	0	1	NA	12.22389	18	289.2145	0	1	NA	20.63755	12	415.837	0	1	NA	31.04807	17	335.4579	0	1	NA	17.50854	30	337.8755	0	1	NA	19.49732	23	180.9747	0	1	NA	11.01466	29	184.6871	0	1	NA	11.10261	20	628.272	0	1	NA	49.02682	16	306.9677	0	1	NA	21.83461	19	359.5681	0	1	NA	22.44388	30	207.071	0	1	NA	10.0982	23	198.5286	0	1	NA	9.612741	27
"200"	"ILMN_1739876"	"RAB3GAP1"	"RAB3GAP1"	1379.175	0	1	NA	41.08181	24	1027.344	0	1	NA	45.49026	29	1278.455	0	1	NA	81.02505	23	415.5391	0	1	NA	16.91996	18	539.179	0	1	NA	18.60051	23	1327.215	0	1	NA	72.54363	16	1156.308	0	1	NA	38.95965	26	1169.335	0	1	NA	52.95014	21	386.7446	0	1	NA	17.8586	21	556.259	0	1	NA	14.88272	20	1731.003	0	1	NA	57.36081	26	1257.248	0	1	NA	62.03691	20	1539.008	0	1	NA	74.07643	19	446.4964	0	1	NA	26.70646	27	575.8906	0	1	NA	25.79053	28
"201"	"ILMN_3236423"	"RAB3GAP2"	"RAB3GAP2"	682.504	0	1	NA	28.60667	19	603.2302	0	1	NA	26.71966	21	606.1547	0	1	NA	44.14233	15	425.5048	0	1	NA	24.22262	16	542.9658	0	1	NA	29.806	22	598.5262	0	1	NA	24.7427	21	541.6887	0	1	NA	19.64577	16	614.6429	0	1	NA	25.78075	24	390.1226	0	1	NA	18.92068	28	358.0672	0	1	NA	15.69501	20	809.7916	0	1	NA	49.56834	22	589.0648	0	1	NA	28.81602	21	680.9719	0	1	NA	32.33727	25	513.6275	0	1	NA	32.39639	23	470.7982	0	1	NA	24.49027	15
"202"	"ILMN_1803197"	"RAB3IP"	"RAB3IP"	184.9333	0	1	NA	10.81691	27	307.6081	0	1	NA	22.1708	22	446.9703	0	1	NA	24.46833	27	449.6398	0	1	NA	18.72354	28	606.482	0	1	NA	28.17593	17	182.4054	0	1	NA	13.57919	21	254.4737	0	1	NA	16.33991	22	404.6677	0	1	NA	14.38668	33	443.0595	0	1	NA	14.52573	19	496.5393	0	1	NA	27.17975	26	167.5007	0	1	NA	11.50643	23	257.8764	0	1	NA	11.12584	24	400.9824	0	1	NA	29.14426	19	516.6269	0	1	NA	31.97859	22	498.6871	0	1	NA	22.90846	19
"204"	"ILMN_2377862"	"RAB6A"	"RAB6A"	411.8804	0	1	NA	23.45886	28	316.4356	0	1	NA	19.757	27	316.844	0	1	NA	22.49117	33	148.8537	0	1	NA	12.0864	23	224.5878	0	1	NA	16.72282	26	346.2618	0	1	NA	17.63392	26	230.9505	0	1	NA	12.24319	19	240.5625	0	1	NA	18.19838	17	129.6663	0	1	NA	13.1798	15	189.3149	0	1	NA	19.51533	19	557.0628	0	1	NA	30.7977	27	355.4343	0	1	NA	23.50387	28	395.5024	0	1	NA	33.85972	12	151.1627	0	1	NA	14.74829	18	203.6474	0	1	NA	12.25965	29
"205"	"ILMN_1800871"	"RAB6A"	"RAB6A"	628.545	0	1	NA	31.69609	18	493.4067	0	1	NA	30.68629	24	528.3246	0	1	NA	33.12398	23	238.7394	0	1	NA	16.09106	16	331.4967	0	1	NA	12.14596	26	458.4379	0	1	NA	29.4414	17	384.7169	0	1	NA	15.96258	33	457.162	0	1	NA	28.55927	19	223.7862	0	1	NA	18.86172	19	250.2443	0	1	NA	18.04303	16	666.2083	0	1	NA	22.3217	21	510.5222	0	1	NA	31.03259	17	518.1844	0	1	NA	23.87009	27	221.0953	0	1	NA	11.30868	24	288.3567	0	1	NA	16.79955	17
"206"	"ILMN_1752299"	"RAB6B"	"RAB6B"	101.8419	0.1844156	1	NA	8.152053	24	103.7918	0.1415584	1	NA	9.763335	20	116.2814	0.01428571	1	NA	8.465946	20	182.2324	0	1	NA	12.54945	26	218.2346	0	1	NA	16.92655	19	90.86201	0.06623377	1	NA	7.543076	25	95.04487	0.02987013	1	NA	5.879697	27	112.2967	0.002597403	1	NA	6.986563	24	208.2623	0	1	NA	11.23772	29	223.538	0	1	NA	12.60358	22	84.07628	0.05974026	1	NA	6.215371	22	88.79912	0.02467532	1	NA	6.939144	29	96.59331	0.006493506	1	NA	6.375608	30	169.8432	0	1	NA	12.96942	23	181.9641	0	1	NA	14.46893	17
"207"	"ILMN_1716524"	"RAB7A"	"RAB7A"	2521.799	0	1	NA	90.46166	21	1902.886	0	1	NA	85.05861	31	2110.742	0	1	NA	85.03429	18	785.5186	0	1	NA	20.88502	12	1283.36	0	1	NA	67.59396	19	2004.657	0	1	NA	115.2239	17	1908.38	0	1	NA	81.81291	26	2280.459	0	1	NA	103.4969	9	721.1277	0	1	NA	26.68954	19	980.8549	0	1	NA	41.54368	30	2741.705	0	1	NA	135.029	20	1791.008	0	1	NA	97.14351	14	2332.231	0	1	NA	73.10156	21	753.8147	0	1	NA	40.59059	14	1193.916	0	1	NA	56.4121	25
"208"	"ILMN_1771688"	"RAB7B"	"RAB7B"	141.0733	0	1	NA	6.661422	22	77.40957	0.687013	1	NA	4.563717	22	96.35014	0.1948052	1	NA	10.8395	12	58.54673	0.9207792	1	NA	3.096934	27	57.50648	0.9324675	1	NA	3.770668	26	121.1013	0.001298701	1	NA	9.240204	17	70.80152	0.487013	1	NA	5.307925	18	90.25643	0.04805195	1	NA	5.204786	22	49.47649	0.9376624	1	NA	4.052185	25	60.67237	0.7662337	1	NA	4.923333	24	122.8158	0.001298701	1	NA	7.827084	24	80.31663	0.08701298	1	NA	5.041876	30	97.96275	0.005194805	1	NA	6.939475	28	57.06772	0.7012987	1	NA	4.755015	26	52.67863	0.9142857	1	NA	2.891784	20
"209"	"ILMN_1813685"	"RAB7L1"	"RAB7L1"	134.5632	0.001298701	1	NA	5.42559	35	173.5961	0	1	NA	6.980892	36	326.4926	0	1	NA	24.20346	22	355.8756	0	1	NA	15.96174	41	373.014	0	1	NA	16.0758	33	120.0039	0.001298701	1	NA	5.622875	26	182.9402	0	1	NA	9.165573	28	247.4981	0	1	NA	11.65439	28	254.8998	0	1	NA	11.51344	21	323.9258	0	1	NA	15.44192	31	140.0766	0	1	NA	6.549627	29	160.4834	0	1	NA	8.62609	26	202.2518	0	1	NA	9.950473	41	365.3771	0	1	NA	17.40244	33	406.1336	0	1	NA	19.26689	21
"210"	"ILMN_2173004"	"RAB8B"	"RAB8B"	817.9972	0	1	NA	41.3175	23	548.7123	0	1	NA	34.88707	22	620.5336	0	1	NA	34.82834	21	259.037	0	1	NA	13.15295	29	387.68	0	1	NA	18.9551	26	633.2509	0	1	NA	31.89618	24	533.6465	0	1	NA	15.61534	27	650.6217	0	1	NA	32.16151	29	225.5985	0	1	NA	13.08912	21	363.5829	0	1	NA	21.38316	23	924.9938	0	1	NA	37.74857	21	552.6571	0	1	NA	22.38217	22	689.65	0	1	NA	36.55825	23	256.7155	0	1	NA	17.03568	22	406.5733	0	1	NA	43.35578	10
"211"	"ILMN_1719622"	"RABEP1"	"RABEP1"	535.1502	0	1	NA	23.83331	17	505.0784	0	1	NA	43.23695	14	610.0848	0	1	NA	41.54108	21	231.3131	0	1	NA	15.39476	21	353.6302	0	1	NA	23.23521	17	460.6678	0	1	NA	25.97281	13	493.8992	0	1	NA	29.62091	22	686.2307	0	1	NA	34.06086	8	223.9925	0	1	NA	12.16918	13	301.4443	0	1	NA	16.02752	29	695.826	0	1	NA	32.23592	16	562.506	0	1	NA	27.94988	25	677.0321	0	1	NA	41.94609	17	235.8145	0	1	NA	10.28211	18	352.3754	0	1	NA	20.11256	26
"212"	"ILMN_1741957"	"RABEPK"	"RABEPK"	1529.92	0	1	NA	48.0562	22	1461.913	0	1	NA	97.32714	11	1753.422	0	1	NA	154.1128	18	1081.186	0	1	NA	41.04839	24	1298.004	0	1	NA	68.86826	21	1620.748	0	1	NA	63.97239	21	1281.072	0	1	NA	48.37381	22	1570.525	0	1	NA	58.02253	22	868.279	0	1	NA	44.02735	13	1009.294	0	1	NA	44.64405	18	1834.294	0	1	NA	58.52663	21	1577.473	0	1	NA	96.09619	20	1766.211	0	1	NA	118.0876	18	1079.691	0	1	NA	52.02712	26	1149.231	0	1	NA	53.9959	28
"213"	"ILMN_2061950"	"RABGAP1"	"RABGAP1"	1263.578	0	1	NA	36.87461	22	570.3835	0	1	NA	34.21177	26	704.7479	0	1	NA	37.71259	32	258.162	0	1	NA	16.1881	20	318.6367	0	1	NA	20.63777	21	1304.449	0	1	NA	55.04713	23	561.7023	0	1	NA	19.85545	22	735.598	0	1	NA	28.2814	15	304.5797	0	1	NA	13.98107	21	308.3239	0	1	NA	12.84642	22	1538.624	0	1	NA	56.41106	23	523.3017	0	1	NA	26.11344	29	752.3066	0	1	NA	52.28914	21	280.1008	0	1	NA	15.36733	24	324.4106	0	1	NA	13.88455	26
"214"	"ILMN_1708721"	"RABGAP1L"	"RABGAP1L"	213.8323	0	1	NA	11.00983	22	173.6141	0	1	NA	8.603516	28	179.9499	0	1	NA	16.11893	16	150.1642	0	1	NA	11.97719	19	131.5278	0.002597403	1	NA	7.911353	26	166.0239	0	1	NA	12.19083	32	170.651	0	1	NA	10.84164	25	168.8335	0	1	NA	10.51701	30	100.4212	0.002597403	1	NA	9.131961	11	116.4182	0.001298701	1	NA	7.842965	18	250.5308	0	1	NA	17.16568	30	154.9974	0	1	NA	11.35929	21	170.8654	0	1	NA	10.20688	33	119.5203	0	1	NA	9.622632	19	119.4535	0	1	NA	6.491173	36
"215"	"ILMN_2278561"	"RABL2A"	"RABL2A"	172.9785	0	1	NA	9.769107	25	141.5918	0	1	NA	8.590887	19	142.682	0	1	NA	11.15975	16	131.7586	0.001298701	1	NA	10.10104	21	129.0587	0.002597403	1	NA	7.316289	15	151.3699	0	1	NA	9.953578	20	120.4039	0	1	NA	10.44827	16	132.4802	0	1	NA	9.737392	18	116.9411	0	1	NA	9.014728	19	114.8545	0.001298701	1	NA	11.51352	12	183.5952	0	1	NA	14.90295	18	145.471	0	1	NA	13.52009	18	162.1009	0	1	NA	12.56933	13	136.2918	0	1	NA	10.86789	18	119.2359	0	1	NA	8.019011	15
"216"	"ILMN_2385688"	"RABL2B"	"RABL2B"	271.3978	0	1	NA	13.241	22	233.0488	0	1	NA	13.83478	15	247.9219	0	1	NA	16.4664	22	191.7482	0	1	NA	15.72452	23	220.1627	0	1	NA	14.58076	23	265.9282	0	1	NA	15.53698	13	195.8177	0	1	NA	12.88246	19	236.8949	0	1	NA	14.61058	18	158.6839	0	1	NA	12.21125	22	200.6493	0	1	NA	14.80053	25	321.8188	0	1	NA	18.1289	24	274.3719	0	1	NA	16.238	25	229.4605	0	1	NA	10.67544	18	163.431	0	1	NA	12.22507	27	177.602	0	1	NA	8.476784	23
"218"	"ILMN_3245707"	"RIMKLB"	"RIMKLB"	209.5845	0	1	NA	12.20743	24	182.1807	0	1	NA	9.779115	22	202.195	0	1	NA	10.26429	29	111.386	0.01298701	1	NA	6.673536	22	144.553	0.001298701	1	NA	5.437669	21	174.7455	0	1	NA	9.171483	25	176.6333	0	1	NA	11.32651	19	167.0033	0	1	NA	9.219606	22	105.484	0	1	NA	5.346156	30	115.9579	0.001298701	1	NA	5.333913	28	203.5402	0	1	NA	12.75533	29	170.9566	0	1	NA	7.344477	33	174.9911	0	1	NA	9.38309	24	87.46172	0.01168831	1	NA	4.625007	25	136.719	0	1	NA	10.61722	30
"219"	"ILMN_1660858"	"RIN1"	"RIN1"	188.8333	0	1	NA	7.833875	23	128.2927	0.002597403	1	NA	9.312504	23	123.6071	0.002597403	1	NA	7.081482	18	93.42132	0.1428571	1	NA	4.825036	27	103.3479	0.03896104	1	NA	6.923182	19	174.043	0	1	NA	13.18165	13	104.6988	0.003896104	1	NA	7.334712	32	89.96056	0.04805195	1	NA	5.90918	22	83.7852	0.04155844	1	NA	6.692004	25	101.7028	0.003896104	1	NA	7.691157	31	161.5461	0	1	NA	11.39867	21	100.8457	0.001298701	1	NA	7.457741	31	105.0521	0.002597403	1	NA	9.420599	25	88.59427	0.007792208	1	NA	7.664411	18	90.01037	0.02077922	1	NA	7.274812	21
"220"	"ILMN_1769546"	"RIN2"	"RIN2"	724.4083	0	1	NA	31.47174	24	535.4207	0	1	NA	28.70782	13	470.0509	0	1	NA	33.00778	20	190.2651	0	1	NA	12.22886	20	362.8009	0	1	NA	24.70753	25	692.2635	0	1	NA	31.75099	24	501.1177	0	1	NA	32.61113	21	402.7545	0	1	NA	17.26225	12	187.7986	0	1	NA	15.06814	13	229.1595	0	1	NA	11.32377	20	972.151	0	1	NA	60.29545	22	537.2595	0	1	NA	42.31228	17	452.198	0	1	NA	26.95795	13	195.9703	0	1	NA	13.35228	21	285.1029	0	1	NA	9.685624	21
"221"	"ILMN_2411781"	"RYR1"	"RYR1"	116.4895	0.03116883	1	NA	9.063377	20	106.9923	0.09350649	1	NA	6.656313	16	103.7549	0.09090909	1	NA	6.334476	30	276.6425	0	1	NA	13.29803	33	263.6699	0	1	NA	13.29843	27	77.20789	0.3298701	1	NA	5.11563	27	79.69434	0.2116883	1	NA	4.372691	21	87.13428	0.07662338	1	NA	4.537885	23	236.6684	0	1	NA	10.19716	32	182.9329	0	1	NA	8.424141	23	69.97823	0.3376623	1	NA	4.376018	26	81.64542	0.06363636	1	NA	4.293725	19	81.36964	0.05584415	1	NA	6.438841	23	251.0375	0	1	NA	13.87487	16	206.5509	0	1	NA	19.94487	14
"222"	"ILMN_1688780"	"S100A4"	"S100A4"	18406.37	0	1	NA	682.1712	19	14035.94	0	1	NA	460.6544	30	15426.75	0	1	NA	629.9332	25	4790.279	0	1	NA	187.2569	16	12050.11	0	1	NA	455.3139	21	13482.14	0	1	NA	718.0706	12	10051.11	0	1	NA	315.657	20	13214.47	0	1	NA	534.5037	26	4207.916	0	1	NA	133.5663	21	8061.787	0	1	NA	398.2697	15	16088.89	0	1	NA	542.5447	30	12690.89	0	1	NA	330.166	31	12118.38	0	1	NA	472.1259	19	4744.366	0	1	NA	228.1967	21	10771.35	0	1	NA	342.5759	26
"223"	"ILMN_1684306"	"S100A4"	"S100A4"	11411.48	0	1	NA	424.8573	22	8857.885	0	1	NA	457.3464	19	11238.24	0	1	NA	378.6319	27	3130.214	0	1	NA	118.3718	34	7638.79	0	1	NA	346.3563	22	9845.401	0	1	NA	316.4599	25	7584.921	0	1	NA	184.2676	28	8032.088	0	1	NA	326.9955	28	2641.876	0	1	NA	99.28191	23	5492.646	0	1	NA	256.2013	23	10871.1	0	1	NA	325.9957	37	7851.229	0	1	NA	314.4769	23	8247.419	0	1	NA	282.6124	26	3110.688	0	1	NA	133.7324	24	7167.31	0	1	NA	338.5312	21
"224"	"ILMN_1776674"	"SAC3D1"	"SAC3D1"	639.5248	0	1	NA	25.34195	27	387.4561	0	1	NA	16.90936	17	412.116	0	1	NA	18.05971	27	939.2855	0	1	NA	35.10608	27	1281.063	0	1	NA	56.00908	22	580.665	0	1	NA	32.18366	21	419.1867	0	1	NA	22.63462	25	420.3424	0	1	NA	20.40882	24	812.2475	0	1	NA	23.20362	30	741.721	0	1	NA	26.60266	28	640.742	0	1	NA	33.01897	12	460.8972	0	1	NA	28.71532	14	473.5971	0	1	NA	25.21808	16	836.5904	0	1	NA	31.52931	23	988.9302	0	1	NA	56.25369	22
"225"	"ILMN_1765019"	"SACM1L"	"SACM1L"	466.1655	0	1	NA	22.99036	32	459.4306	0	1	NA	31.53095	17	492.9934	0	1	NA	33.79993	24	250.3454	0	1	NA	17.35415	23	387.9432	0	1	NA	26.48989	27	427.185	0	1	NA	24.16142	26	436.2921	0	1	NA	27.43393	21	521.0197	0	1	NA	36.0255	18	211.8774	0	1	NA	12.59707	23	237.7139	0	1	NA	14.9514	7	639.4572	0	1	NA	37.51244	23	476.7652	0	1	NA	23.36764	32	511.1426	0	1	NA	22.45062	22	239.8433	0	1	NA	16.20215	24	378.094	0	1	NA	19.9564	25
